Listing Name,URL Path,Collection ID,Locale ID,Item ID,Created On,Updated On,Published On,H1,Listing Description,Meta Description,Related Slugs
Halloween,halloween,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3eb,Mon Jun 24 2024 10:07:09 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Spooky Halloween HTML Email Templates for Festive Marketing,Spook up your marketing with our Halloween email templates. Great for seasonal promotions and events. These templates are frightfully engaging and perfect for holiday marketing.,Spook up your marketing with Halloween html email templates. Great for seasonal promotions and events with engaging holiday designs.,fashion-trending-spooky-costumes; software-subscribers-ghostly-discount; beauty-offers-on-stickers; saas-news-and-content-discovery; fashion-hoodies-and-hats; restaurant-haunted-pantry-and-delicacies; travel-halloween-treats-on-spa; beauty-halloween-makeup-offers; ecommerce-halloween-jewel-fest; restaurant-ghostly-goodies-and-cakes; travel-free-airport-access; software-festive-fever-sale; saas-christmas-greetings-to-customers
Christmas,christmas,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3ea,Mon Jun 24 2024 10:07:09 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Festive Christmas HTML Email Templates to Delight Your Audience,"Spread holiday cheer and boost sales with our Christmas email templates. Ideal for holiday sales, greetings, and promotions. Designed to capture the festive spirit and drive engagement.","Spread holiday cheer with Christmas html email templates. Ideal for holiday sales, greetings, and promotions to capture the festive spirit.",tracksmith-no-days-off-calendar-gift-guide-html-email-template; restaurant-special-offers-on-cakes; fashion-sale-on-christmas-costumes; ecommerce-petshop-christmas-sale; ecommerce-pet-shop-halloween-sale; ecommerce-natural-skincare-sale; beauty-eyeshadow-palette-sale; travel-explore-winter-beauty; real-estate-community-christmas-wishes; beauty-christmas-makeup-sale; fashion-christmas-celebration-discount; restaurant-app-promotion
Reminders,reminders,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e9,Mon Jun 24 2024 10:07:09 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Effective Reminders HTML Email Templates to Keep Customers On Track,"Ensure no one misses out with our Reminder email templates. Perfect for appointments, events, and deadlines. These templates grab attention and prompt action.","Ensure no one misses out with Reminder html email templates. Perfect for appointments, events, and deadlines to prompt action.",education-weekly-class-timetable; healthcare-upcoming-dentist-appointment; saas-trial-peroid-ending-soon; ecommerce-sunglasses-collection; saas-subscription-renewal-details; beauty-stylish-footwear-arrivals; travel-hights-for-september; finance-privacy-policy-changes; restaurant-plant-powered-delights; education-next-module-schedule; fashion-massive-clothing-event; fashion-latest-mens-trends; saas-graphics-designs-event; travel-modification-in-flight-itinerary; restaurant-exclusive-delivery-offer; ecommerce-discount-for-loyal-readers; finance-change-in-bank-account; beauty-celebrate-nature-day; bayzat-attendance-tracking-html-email-template
Notifications & Acknowledgement,notifications-and-acknowledgement,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e8,Mon Jun 24 2024 10:07:09 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Timely Notifications & Acknowledgement HTML Email Templates,"Communicate updates and acknowledgements effectively with our email templates. Ideal for service-based businesses, these templates keep your customers well-informed and appreciated.",Communicate updates effectively with our templates. Ideal for service-based businesses to keep customers well-informed and appreciated.,yellowbird-holiday-email-preferences-html-template; beauty-womens-day-celebration; education-schedule-for-the-week; tracksmith-foundation-bulletin-html-email-template; saas-scheduled-power-interruption; rydoo-expense-processed; ecommerce-review-drive-history; beauty-purchase-details; fashion-purchase-confirmed; saas-platform-maintenance-break; saas-upcoming-platform-enhancement; saas-deal-on-plan-upgrade; saas-password-update-successful; fashion-problem-with-order-delivery; education-new-semester-sale; saas-membership-renew-countdown; restaurant-meal-has-arrived; travel-journey-so-far; restaurant-irresistible-deals; saas-event-itinerary; carhartt-wip-radio-techno-alliance-email-template; business-information-request-html-email-template; travel-adventures-offers; saas-account-security-prompt; ecommerce-a-warm-welcome
Newsletter,newsletter,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e7,Mon Jun 24 2024 10:07:09 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Engaging Newsletter HTML Email Templates for Regular Updates,"Keep your audience informed and engaged with our Newsletter email templates. Suitable for all industries, these templates ensure your news stands out in any inbox.",Keep your audience informed with Newsletter html email templates. Suitable for all industries to ensure your news stands out in any inbox.,wellness-newsletter-html-email-template; travel-weekly-trip-highlights; saas-weekly-product-highlights; saas-weekly-blog-digest; saas-top-picked-content; the-edge-ecommerce-returns-html-template; saas-strategies-and-insights; beauty-spread-knowledge-and-community; healthcare-safety-and-health-measure-updates; saas-quarterly-engagement-insights; saas-platform-specialization-details; old-pal-romance-cannabis-insights-html-template; travel-new-listings-highlights; healthcare-monthly-health-digest; travel-monthly-digest-peaks; saas-latest-insights-from-the-industry; saas-insights-and-success-stories; saas-insights-and-solutions; saas-featured-blogs-content; education-educational-pathway-details; education-discover-online-learning; travel-discover-new-destinations; education-directory-of-institutes; restaurant-culinery-journey-and-delights; creating-a-minimal-space-html-template; carhartt-wip-magazine-feature-html-email-template; birddogs-meet-the-team-html-template; restaurant-best-picks-for-festives; restaurant-baking-school-updates
Invoice,invoice,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e6,Mon Jun 24 2024 10:07:08 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Professional Invoice HTML Email Templates for Seamless Transactions,"Streamline billing with our professional Invoice email templates. Perfect for freelancers and businesses, these templates simplify financial transactions while maintaining your brand's image.",Streamline billing with professional Invoice html email templates. Perfect for freelancers and businesses to simplify transactions while maintaining your brand.,saas-utility-bill; travel-service-and-description; ecommerce-order-acknowledgment; beauty-purchase-is-en-route; fashion-purchase-is-confirmed; ecommerce-purchase-details; saas-digital-package-for-delivery; travel-airfare-booking-confirmation
Product Launch,product-launch,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e5,Mon Jun 24 2024 10:07:08 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Exciting Product Launch HTML Email Templates to Generate Buzz,"Launch your products with a bang using our eye-catching Product Launch email templates. Designed for startups and established brands, these templates create buzz and anticipation.",Launch products with eye-catching Product Launch html email templates. Ideal for startups and brands to create buzz and anticipation.,yeti-king-crab-collection-html-template; fashion-welcome-summer-collection; 1932-collection-classic-northwest-style-html-email-template; supernova-prima-launch-meet-html-template; fashion-style-session-and-collections; fashion-spring-vibes-collection; spring-headwear-collection-html-email-template; saas-join-wallet-waitlist; ecommerce-sleek-bags-and-footwears; beauty-signature-eyeshadow-palettes; sacred-return-aero-jersey-html-email-template; rnnr-offfield-pacer-hat-html-email-template; rnnr-hazy-collection-html-email-template; ray-ban-meta-smart-glasses-exclusive-html-template; beauty-pureglow-new-face-creams; pre-order-limited-edition-demande-speciale-v-html-email-template; pleasures-reebok-capsule-collection-html-template; pleasures-summer-24-collection-html-template; oakley-exclusive-hydra-mvp-html-template; beauty-new-product-series-soon; travel-new-destinations-discounts; fashion-new-arrivals-and-trends; saas-new-app-version; travel-new-adventures-and-camping; ecommerce-moto-launch-party; limited-edition-space-encoder-html-email-template; limited-edition-demande-speciale-v-html-email-template; le-short-classique-html-template; laura-niubo-rug-collection-html-template; beauty-latest-lotions-and-skincare; real-estate-latest-furnished-apartments; kit-modern-formulas-html-email-template; journal-prompt-cards-html-template; janji-spring-summer-2024-collection-html-template; restaurant-gourmet-delights; saas-fresh-addition-alert; ecommerce-ford-maverick-dealers; dunes-outdoor-furniture-html-template; real-estate-dream-home-properties; counter-print-three-dimensional-type-book-launch-html-template; carhartt-wip-precious-collection-html-email-template; ecommerce-audi-a-introduction; restaurant-aromatic-coffees; amazing-grace-hat-html-email-template; ecommerce-airpods-pro-introduction
Events & Invitations,events-and-invitations,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e4,Mon Jun 24 2024 10:07:08 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Elegant Events & Invitations HTML Email Templates for Maximum Attendance,"Make your event the talk of the town with our Events & Invitations email templates. Great for corporate events, webinars, and parties. Engage and excite your guests with stunning designs.","Make your event the talk of the town with Events & Invitations html email templates. Great for corporate events, webinars, and parties.",education-women-conference-on-innovation; saas-webinar-digital-marketing; saas-virtual-coffee-chat; education-univerity-alumni-meet; ultimate-mobile-filmmaking-giveaway-html-template; saas-technology-summit; sonos-ace-live-qna-html-template; slack-frontiers-invitation-html; travel-scheduled-workshops-and-activities; saas-online-tea-time-talk; education-modern-design-session; live-training-schedule-html-email-template; education-learn-content-strategies; laels-ride-around-the-world-html-template; education-growth-masterclass; beauty-female-progress-symposium; beauty-fathers-day-sale; emma-u-class-22-event-recap-html; saas-email-marketing-session; education-educators-day-celebration; education-discover-innovative-techniques; saas-digital-summit; saas-digital-planning-event; finance-digital-dynamics-expo; education-digital-design-expo; saas-business-workshop; saas-business-strategies-conference; education-annual-confluence-summit; adidas-confirmed-invitation-html-template
Pricing Plans,pricing-plans,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e3,Mon Jun 24 2024 10:07:08 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Clear Pricing Plans HTML Email Templates for Customer Clarity,"Present your pricing plans clearly with our structured email templates. Perfect for SaaS, subscription services, and any business with tiered pricing. Enhance clarity and drive conversions.","Present pricing plans clearly with structured html email templates. Perfect for SaaS, subscription services, and businesses with tiered pricing.",healthcare-routine-checkup-price; saas-design-library-pricing-plans
Order Confirmation,order-confirmation,66851ff5597edd9f7c0cbee8,66851ff5597edd9f7c0cbdde,66851ff5597edd9f7c0cc3e2,Mon Jun 24 2024 10:07:08 GMT+0000 (Coordinated Universal Time),Mon Jun 24 2024 10:39:14 GMT+0000 (Coordinated Universal Time),Fri Jul 05 2024 11:58:57 GMT+0000 (Coordinated Universal Time),Clear and Concise Order Confirmation HTML Email Templates,"Confirm orders with confidence using our sleek Order Confirmation email templates. Ideal for e-commerce and online retailers, these templates reassure customers with clear, professional designs.",Confirm orders with confidence using Order Confirmation html email templates. Ideal for e-commerce and online retailers to reassure customers.,saas-visitech-order-confirmation; travel-ticket-booking-acknowledgement; restaurant-democo-order-is-on-its-way; beauty-radiancehub-shampoo-order; ecommerce-order-confirmation-with-tracking-id; ecommerce-shipment-details; restaurant-your-meal-is-en-route; saas-mailcircle-card-order-confirmed; restaurant-sandwich-is-en-route; beauty-neutral-health-medicine-order; restaurant-cookies-order-confirmed; beauty-gold-skin-order-confirmation; travel-flight-journey-locked-in; fashion-lounge-purchase-order; ecommerce-democo-order-confirmed; saas-cube-premium-pass-purchase
